Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.315829235626,0.344344676719,0.379606798296,0.428920856167,0.507240652947,0.534064764415,0.608731697912,0.604311355833,0.607814715348,0.728289401903,0.766892306837,0.753048862914,0.795832063963,1.029118439193,1.028811050165
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1.133188846476,1.327786591504,1.27102598454,1.36921250586,1.47761130786,1.748790557512,1.871116113769,2.237937447156,2.316586590304,2.654604075415,2.890169967597,2.984406229178,3.381824974873,3.777568733755,4.003680434644
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,13.781117075466,13.772778835616,13.782680739026,13.716588360571,13.897125735811,14.151362934749,15.271533577271,15.202368179303,15.000971930244,14.975700378956,14.775278863867,14.084287355075,14.06678769775,13.665299092174,13.367339852159
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",0.635253425202,0.772803239177,0.737910205425,0.781770276784,0.697900726833,0.75148469371,0.726952330003,0.712789377575,0.714399025968,0.747188906735,0.682245633437,0.61076737576,0.606442050577,0.665475503226,0.727143166542
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.070975380284,0.07029162375,0.071302673091,0.07123825375,0.071752955984,0.07263118242,0.077559508088,0.076352637312,0.076149878192,0.077971678053,0.071039544556,0.065842140243,0.066989486292,0.070443177027,0.070372386861
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",1.345965905071,1.350771649834,1.514580466172,1.516125879246,1.445323467699,1.451907992231,1.575048923348,1.505845971489,1.500017199005,1.61756859927,1.610814711101,1.492640619932,1.452983973028,1.410291523875,1.562088455134
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,7.977261906074,8.165727167218,7.803672947884,7.455718733484,7.503063540046,7.445472214352,7.997566471302,7.979390980172,7.746473399874,7.385470675291,7.375908697587,6.996447138237,6.748877723254,6.636653690217,6.367388853771
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.922601456471,2.845837243822,2.706807365424,2.825654456598,2.721650591237,2.637465791411,2.716888754651,2.506695479715,2.363059736154,2.302268866352,2.172482872489,2.115686590327,2.233096322987,2.224855100168,2.106820631321
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.489826908571,0.483942280801,0.472207634247,0.469205588743,0.480769022804,0.47758320755,0.485094083103,0.482912099885,0.470483395526,0.473473047087,0.482366360854,0.446592093035,0.457263958718,0.461529111347,0.460168586022
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,2.539336100911,2.435703609643,2.924987565207,2.436383291363,2.258823996026,2.297114957813,2.412670538348,2.261438264065,1.965121535676,1.929929702347,1.770174433778,1.761109451963,1.60833005285,1.66741817045,1.795252659466
